name,year,month,day,hour,lat,long,status,category,wind_knots,wind_mph,pressure,ts_diameter,hu_diameter
Matthew,2010,9,24,18,14.6,-83.0,tropical storm,0,50,57.538999999999994,998,172.617,0.0
Matthew,2010,9,24,19,14.7,-83.3,tropical storm,0,50,57.538999999999994,998,172.617,0.0
Matthew,2010,9,25,0,15.2,-84.6,tropical storm,0,50,57.538999999999994,998,224.4021,0.0
Matthew,2010,9,25,6,15.8,-86.1,tropical storm,0,45,51.78509999999999,998,172.617,0.0
Matthew,2010,9,25,12,16.3,-87.7,tropical storm,0,35,40.2773,1000,138.09359999999998,0.0
Matthew,2010,9,25,15,16.5,-88.4,tropical storm,0,35,40.2773,1000,138.09359999999998,0.0
Matthew,2010,9,25,18,16.7,-89.4,tropical depression,-1,30,34.523399999999995,1000,0.0,0.0
Matthew,2010,9,26,0,17.0,-90.8,tropical depression,-1,30,34.523399999999995,1001,0.0,0.0
Matthew,2010,9,26,6,17.3,-91.9,tropical depression,-1,25,28.769499999999997,1002,0.0,0.0
Nicole,2010,9,28,12,20.4,-83.0,tropical storm,0,35,40.2773,1001,345.234,0.0
Nicole,2010,9,28,18,21.0,-82.7,tropical storm,0,40,46.0312,999,345.234,0.0
Nicole,2010,9,29,0,21.4,-82.2,tropical storm,0,35,40.2773,997,345.234,0.0
Nicole,2010,9,29,6,21.7,-81.6,tropical storm,0,35,40.2773,996,345.234,0.0
Nicole,2010,9,29,12,21.9,-81.0,tropical storm,0,40,46.0312,995,345.234,0.0
Otto,2010,10,7,12,23.6,-68.3,tropical storm,0,45,51.78509999999999,994,207.1404,0.0
Otto,2010,10,7,18,23.8,-67.8,tropical storm,0,50,57.538999999999994,992,207.1404,0.0
Otto,2010,10,8,0,24.0,-67.0,tropical storm,0,55,63.292899999999996,989,241.6638,0.0
Otto,2010,10,8,6,24.4,-66.1,tropical storm,0,60,69.04679999999999,986,241.6638,0.0
Otto,2010,10,8,12,25.2,-64.8,hurricane,1,65,74.80069999999999,983,264.6794,40.2773
Otto,2010,10,8,18,26.2,-63.3,hurricane,1,70,80.5546,980,264.6794,40.2773
Otto,2010,10,9,0,27.2,-61.7,hurricane,1,75,86.3085,976,299.2028,40.2773
Otto,2010,10,9,6,28.5,-59.7,hurricane,1,75,86.3085,978,299.2028,46.0312
Otto,2010,10,9,12,30.0,-57.3,hurricane,1,70,80.5546,981,299.2028,46.0312
Otto,2010,10,9,18,31.4,-54.3,hurricane,1,65,74.80069999999999,985,299.2028,46.0312
Otto,2010,10,10,0,32.7,-50.9,tropical storm,0,60,69.04679999999999,988,299.2028,0.0
Paula,2010,10,11,0,13.9,-81.8,tropical depression,-1,30,34.523399999999995,1006,0.0,0.0
Paula,2010,10,11,6,14.4,-82.5,tropical storm,0,35,40.2773,1005,69.04679999999999,0.0
Paula,2010,10,11,12,15.0,-83.2,tropical storm,0,45,51.78509999999999,1004,86.3085,0.0
Paula,2010,10,11,18,15.7,-83.8,tropical storm,0,60,69.04679999999999,1001,103.5702,0.0
Paula,2010,10,12,0,16.5,-84.4,hurricane,1,65,74.80069999999999,996,103.5702,23.0156
Paula,2010,10,12,6,17.3,-85.0,hurricane,1,65,74.80069999999999,991,103.5702,23.0156
Paula,2010,10,12,12,18.1,-85.6,hurricane,1,75,86.3085,986,103.5702,23.0156
Paula,2010,10,12,18,18.8,-85.9,hurricane,2,90,103.57019999999999,981,109.3241,40.2773
Paula,2010,10,13,0,19.6,-86.0,hurricane,2,90,103.57019999999999,981,109.3241,40.2773
Paula,2010,10,13,6,20.3,-86.0,hurricane,2,85,97.8163,984,109.3241,28.7695
Paula,2010,10,13,12,20.9,-85.9,hurricane,2,85,97.8163,987,109.3241,28.7695
Paula,2010,10,13,18,21.4,-85.8,hurricane,1,75,86.3085,990,103.5702,23.0156
Paula,2010,10,14,0,21.8,-85.6,hurricane,1,75,86.3085,993,103.5702,23.0156
Paula,2010,10,14,6,22.2,-85.2,hurricane,1,70,80.5546,995,103.5702,23.0156
Paula,2010,10,14,12,22.6,-84.5,tropical storm,0,60,69.04679999999999,999,103.5702,0.0
Paula,2010,10,14,15,22.7,-83.9,tropical storm,0,55,63.292899999999996,1000,103.5702,0.0
Paula,2010,10,14,18,22.8,-83.5,tropical storm,0,50,57.538999999999994,1001,103.5702,0.0
Paula,2010,10,15,0,22.9,-82.0,tropical storm,0,40,46.0312,1004,92.0624,0.0
Paula,2010,10,15,6,22.9,-80.9,tropical depression,-1,30,34.523399999999995,1008,0.0,0.0
Richard,2010,10,20,6,17.8,-82.8,tropical depression,-1,30,34.523399999999995,1008,0.0,0.0
Richard,2010,10,20,12,17.8,-82.3,tropical depression,-1,30,34.523399999999995,1008,0.0,0.0
Richard,2010,10,20,18,17.6,-81.8,tropical depression,-1,30,34.523399999999995,1008,0.0,0.0
Richard,2010,10,21,0,17.3,-81.3,tropical depression,-1,30,34.523399999999995,1007,0.0,0.0
Richard,2010,10,21,6,17.0,-80.9,tropical depression,-1,30,34.523399999999995,1007,0.0,0.0
Richard,2010,10,21,12,16.7,-80.6,tropical storm,0,35,40.2773,1006,103.5702,0.0
Richard,2010,10,21,18,16.3,-80.4,tropical storm,0,35,40.2773,1006,103.5702,0.0
Richard,2010,10,22,0,16.0,-80.5,tropical storm,0,35,40.2773,1007,103.5702,0.0
Richard,2010,10,22,6,15.9,-80.7,tropical storm,0,35,40.2773,1005,103.5702,0.0
Richard,2010,10,22,12,15.8,-81.0,tropical storm,0,35,40.2773,1006,103.5702,0.0
Richard,2010,10,22,18,15.8,-81.5,tropical storm,0,40,46.0312,1006,86.3085,0.0
Richard,2010,10,23,0,15.8,-82.1,tropical storm,0,40,46.0312,1006,86.3085,0.0
Richard,2010,10,23,6,15.8,-82.6,tropical storm,0,45,51.78509999999999,1004,86.3085,0.0
Richard,2010,10,23,12,15.9,-83.1,tropical storm,0,50,57.538999999999994,1000,138.09359999999998,0.0
Richard,2010,10,23,18,16.0,-83.6,tropical storm,0,55,63.292899999999996,998,138.09359999999998,0.0
Richard,2010,10,24,0,16.2,-84.3,tropical storm,0,60,69.04679999999999,995,149.60139999999998,0.0
Richard,2010,10,24,6,16.5,-85.2,hurricane,1,65,74.80069999999999,992,149.60139999999998,11.5078
Richard,2010,10,24,12,16.8,-86.3,hurricane,1,75,86.3085,990,161.1092,28.7695
Richard,2010,10,24,18,17.0,-87.3,hurricane,1,80,92.0624,984,161.1092,28.7695
Richard,2010,10,25,0,17.2,-88.2,hurricane,2,85,97.8163,977,161.1092,28.7695
Richard,2010,10,25,0,17.2,-88.3,hurricane,2,85,97.8163,977,161.1092,28.7695
Richard,2010,10,25,6,17.4,-89.2,hurricane,1,65,74.80069999999999,988,126.5858,17.261699999999998
Richard,2010,10,25,12,17.7,-90.0,tropical storm,0,40,46.0312,997,126.5858,0.0
Richard,2010,10,25,18,18.0,-90.8,tropical depression,-1,30,34.523399999999995,1000,0.0,0.0
Shary,2010,10,28,18,25.6,-61.2,tropical depression,-1,30,34.523399999999995,1006,0.0,0.0
Shary,2010,10,29,0,26.8,-63.0,tropical storm,0,35,40.2773,1004,155.3553,0.0
Shary,2010,10,29,6,28.1,-64.6,tropical storm,0,40,46.0312,1002,155.3553,0.0
Shary,2010,10,29,12,29.3,-65.9,tropical storm,0,50,57.538999999999994,998,155.3553,0.0
Shary,2010,10,29,18,30.2,-65.8,tropical storm,0,55,63.292899999999996,993,155.3553,0.0
Shary,2010,10,30,0,31.3,-64.0,hurricane,1,65,74.80069999999999,990,149.60139999999998,11.5078
Shary,2010,10,30,6,32.9,-60.9,hurricane,1,65,74.80069999999999,989,172.617,11.5078
Shary,2010,10,30,12,35.1,-57.2,hurricane,1,65,74.80069999999999,991,172.617,11.5078
Tomas,2010,10,29,6,9.0,-53.7,tropical depression,-1,30,34.523399999999995,1006,0.0,0.0
Tomas,2010,10,29,12,9.8,-55.3,tropical storm,0,35,40.2773,1003,132.3397,0.0
Tomas,2010,10,29,18,10.8,-56.8,tropical storm,0,45,51.78509999999999,998,161.1092,0.0
Tomas,2010,10,30,0,11.9,-57.8,tropical storm,0,55,63.292899999999996,999,161.1092,0.0
Tomas,2010,10,30,6,12.7,-58.9,tropical storm,0,60,69.04679999999999,997,161.1092,0.0
Tomas,2010,10,30,9,13.0,-59.5,tropical storm,0,60,69.04679999999999,997,161.1092,0.0
Tomas,2010,10,30,12,13.1,-60.1,hurricane,1,65,74.80069999999999,993,195.6326,23.0156
Tomas,2010,10,30,18,13.3,-61.0,hurricane,1,80,92.0624,990,195.6326,23.0156
Tomas,2010,10,30,20,13.4,-61.2,hurricane,2,85,97.8163,987,195.6326,23.0156
Tomas,2010,10,31,0,13.5,-61.7,hurricane,2,85,97.8163,982,195.6326,46.0312
Tomas,2010,10,31,6,13.8,-62.4,hurricane,2,85,97.8163,983,195.6326,46.0312
Tomas,2010,10,31,12,14.0,-63.3,hurricane,1,80,92.0624,988,195.6326,46.0312
Tomas,2010,10,31,18,14.2,-64.4,hurricane,1,65,74.80069999999999,994,195.6326,17.261699999999998
Tomas,2010,11,1,0,14.1,-65.8,tropical storm,0,55,63.292899999999996,997,230.156,0.0
Tomas,2010,11,1,6,13.9,-67.1,tropical storm,0,45,51.78509999999999,1003,207.1404,0.0
Tomas,2010,11,1,12,13.6,-68.2,tropical storm,0,40,46.0312,1005,161.1092,0.0
Tomas,2010,11,1,18,13.5,-69.2,tropical storm,0,40,46.0312,1005,138.09359999999998,0.0
Tomas,2010,11,2,0,13.5,-70.3,tropical storm,0,40,46.0312,1005,115.078,0.0
Tomas,2010,11,2,6,13.5,-71.4,tropical storm,0,45,51.78509999999999,1003,115.078,0.0
Tomas,2010,11,2,12,13.5,-72.5,tropical storm,0,40,46.0312,1004,115.078,0.0
Tomas,2010,11,2,18,13.6,-73.4,tropical storm,0,35,40.2773,1006,103.5702,0.0
Tomas,2010,11,3,0,13.8,-73.9,tropical depression,-1,30,34.523399999999995,1006,0.0,0.0
Tomas,2010,11,3,6,14.0,-74.3,tropical depression,-1,30,34.523399999999995,1006,0.0,0.0
Tomas,2010,11,3,12,14.3,-74.7,tropical depression,-1,30,34.523399999999995,1006,0.0,0.0
Tomas,2010,11,3,18,14.7,-75.1,tropical storm,0,35,40.2773,1004,69.04679999999999,0.0
Tomas,2010,11,4,0,15.1,-75.5,tropical storm,0,40,46.0312,1003,69.04679999999999,0.0
Tomas,2010,11,4,6,15.5,-75.9,tropical storm,0,40,46.0312,998,86.3085,0.0
Tomas,2010,11,4,12,15.9,-76.2,tropical storm,0,45,51.78509999999999,996,86.3085,0.0
Tomas,2010,11,4,18,16.4,-76.2,tropical storm,0,50,57.538999999999994,995,115.078,0.0
Tomas,2010,11,5,0,17.0,-75.7,tropical storm,0,60,69.04679999999999,989,138.09359999999998,0.0
Tomas,2010,11,5,6,17.7,-75.2,hurricane,1,70,80.5546,985,172.617,17.261699999999998
Tomas,2010,11,5,12,18.7,-74.7,hurricane,1,75,86.3085,987,195.6326,34.523399999999995
Tomas,2010,11,5,18,19.7,-74.0,hurricane,1,70,80.5546,992,195.6326,17.261699999999998
Tomas,2010,11,6,0,20.4,-73.1,tropical storm,0,60,69.04679999999999,995,172.617,0.0
Tomas,2010,11,6,6,21.4,-71.8,tropical storm,0,60,69.04679999999999,992,172.617,0.0
Tomas,2010,11,6,7,21.7,-71.6,tropical storm,0,60,69.04679999999999,992,172.617,0.0
Tomas,2010,11,6,12,22.6,-70.9,tropical storm,0,60,69.04679999999999,990,172.617,0.0
Tomas,2010,11,6,18,23.8,-70.3,hurricane,1,65,74.80069999999999,988,201.3865,23.0156
Tomas,2010,11,7,0,24.9,-69.8,hurricane,1,70,80.5546,987,201.3865,23.0156
Tomas,2010,11,7,6,25.4,-69.6,hurricane,1,65,74.80069999999999,990,201.3865,23.0156
Tomas,2010,11,7,12,25.7,-69.5,tropical storm,0,60,69.04679999999999,992,258.9255,0.0
Tomas,2010,11,7,18,26.0,-69.3,tropical storm,0,50,57.538999999999994,992,258.9255,0.0
Don,2011,7,27,6,21.6,-85.7,tropical depression,-1,30,34.523399999999995,1007,0.0,0.0
Don,2011,7,27,12,21.8,-86.2,tropical depression,-1,30,34.523399999999995,1006,0.0,0.0
Don,2011,7,27,18,22.0,-86.7,tropical storm,0,35,40.2773,1003,46.0312,0.0
Don,2011,7,28,0,22.3,-87.4,tropical storm,0,35,40.2773,1000,46.0312,0.0
Don,2011,7,28,6,22.9,-88.4,tropical storm,0,35,40.2773,1000,69.04679999999999,0.0
Don,2011,7,28,12,23.7,-89.5,tropical storm,0,40,46.0312,1001,69.04679999999999,0.0
Don,2011,7,28,18,24.2,-90.7,tropical storm,0,40,46.0312,1004,69.04679999999999,0.0
Don,2011,7,29,0,24.6,-91.9,tropical storm,0,45,51.78509999999999,997,69.04679999999999,0.0
Don,2011,7,29,6,25.1,-93.1,tropical storm,0,45,51.78509999999999,1000,69.04679999999999,0.0
Don,2011,7,29,12,25.8,-94.3,tropical storm,0,45,51.78509999999999,1002,69.04679999999999,0.0
Don,2011,7,29,18,26.4,-95.5,tropical storm,0,45,51.78509999999999,1004,69.04679999999999,0.0
Don,2011,7,30,0,27.0,-96.9,tropical storm,0,35,40.2773,1006,69.04679999999999,0.0
Don,2011,7,30,2,27.3,-97.4,tropical depression,-1,30,34.523399999999995,1007,0.0,0.0
Emily,2011,8,2,0,14.9,-61.4,tropical storm,0,40,46.0312,1007,86.3085,0.0
Emily,2011,8,2,6,15.1,-62.5,tropical storm,0,40,46.0312,1007,86.3085,0.0
Emily,2011,8,2,12,15.4,-63.6,tropical storm,0,40,46.0312,1006,86.3085,0.0
Emily,2011,8,2,18,15.7,-64.8,tropical storm,0,40,46.0312,1005,86.3085,0.0
Emily,2011,8,3,0,16.0,-66.2,tropical storm,0,45,51.78509999999999,1004,155.3553,0.0
Emily,2011,8,3,6,16.3,-67.7,tropical storm,0,45,51.78509999999999,1003,155.3553,0.0
Emily,2011,8,3,12,16.6,-69.1,tropical storm,0,45,51.78509999999999,1003,120.8319,0.0
Emily,2011,8,3,18,16.8,-70.3,tropical storm,0,45,51.78509999999999,1003,120.8319,0.0
Emily,2011,8,4,0,16.9,-70.7,tropical storm,0,45,51.78509999999999,1003,115.078,0.0
Emily,2011,8,4,6,16.9,-71.3,tropical storm,0,45,51.78509999999999,1004,115.078,0.0
Emily,2011,8,4,12,17.3,-72.2,tropical storm,0,45,51.78509999999999,1006,115.078,0.0
Emily,2011,8,6,18,26.4,-78.2,tropical depression,-1,30,34.523399999999995,1011,0.0,0.0
Emily,2011,8,7,0,27.2,-78.1,tropical storm,0,35,40.2773,1010,69.04679999999999,0.0
Emily,2011,8,7,6,28.4,-77.4,tropical storm,0,35,40.2773,1009,69.04679999999999,0.0
Franklin,2011,8,12,18,35.6,-64.7,tropical depression,-1,30,34.523399999999995,1009,0.0,0.0
Franklin,2011,8,13,0,36.6,-63.0,tropical depression,-1,30,34.523399999999995,1008,0.0,0.0
Franklin,2011,8,13,6,37.6,-61.1,tropical storm,0,35,40.2773,1006,69.04679999999999,0.0
Franklin,2011,8,13,12,38.6,-59.0,tropical storm,0,40,46.0312,1004,69.04679999999999,0.0
Gert,2011,8,13,18,27.3,-60.6,tropical depression,-1,30,34.523399999999995,1011,0.0,0.0
Gert,2011,8,14,0,27.5,-61.5,tropical depression,-1,30,34.523399999999995,1011,0.0,0.0
Gert,2011,8,14,6,27.7,-62.3,tropical storm,0,35,40.2773,1011,69.04679999999999,0.0
Gert,2011,8,14,12,28.1,-62.9,tropical storm,0,40,46.0312,1010,69.04679999999999,0.0
Gert,2011,8,14,18,28.8,-63.1,tropical storm,0,40,46.0312,1009,69.04679999999999,0.0
Gert,2011,8,15,0,29.6,-63.3,tropical storm,0,45,51.78509999999999,1006,69.04679999999999,0.0
Gert,2011,8,15,6,30.6,-63.4,tropical storm,0,50,57.538999999999994,1003,103.5702,0.0
Gert,2011,8,15,12,31.6,-63.2,tropical storm,0,55,63.292899999999996,1000,120.8319,0.0
Gert,2011,8,15,18,32.9,-62.7,tropical storm,0,50,57.538999999999994,1003,120.8319,0.0
Gert,2011,8,16,0,34.2,-61.6,tropical storm,0,45,51.78509999999999,1005,103.5702,0.0
Gert,2011,8,16,6,35.6,-60.3,tropical storm,0,45,51.78509999999999,1007,103.5702,0.0
Harvey,2011,8,19,0,15.4,-82.0,tropical depression,-1,30,34.523399999999995,1006,0.0,0.0
Harvey,2011,8,19,6,15.7,-82.7,tropical depression,-1,30,34.523399999999995,1005,0.0,0.0
Harvey,2011,8,19,12,15.9,-83.4,tropical storm,0,35,40.2773,1003,34.523399999999995,0.0
Harvey,2011,8,19,18,16.0,-84.1,tropical storm,0,40,46.0312,1001,40.2773,0.0
Harvey,2011,8,20,0,16.1,-84.9,tropical storm,0,45,51.78509999999999,995,40.2773,0.0
Harvey,2011,8,20,6,16.3,-85.8,tropical storm,0,50,57.538999999999994,994,63.2929,0.0
Harvey,2011,8,20,12,16.6,-87.0,tropical storm,0,50,57.538999999999994,998,69.04679999999999,0.0
Harvey,2011,8,20,17,17.0,-88.3,tropical storm,0,55,63.292899999999996,995,,
Harvey,2011,8,20,18,17.0,-88.3,tropical storm,0,55,63.292899999999996,995,69.04679999999999,0.0
Harvey,2011,8,21,0,17.3,-89.6,tropical storm,0,35,40.2773,1003,34.523399999999995,0.0
Harvey,2011,8,21,6,17.6,-90.8,tropical depression,-1,30,34.523399999999995,1005,0.0,0.0
Harvey,2011,8,21,12,18.0,-92.0,tropical depression,-1,30,34.523399999999995,1005,0.0,0.0
Harvey,2011,8,21,18,18.5,-93.3,tropical depression,-1,30,34.523399999999995,1005,0.0,0.0
Harvey,2011,8,22,0,18.7,-94.8,tropical storm,0,35,40.2773,1005,80.5546,0.0
Harvey,2011,8,22,2,18.7,-95.2,tropical storm,0,35,40.2773,1005,80.5546,0.0
Harvey,2011,8,22,6,18.6,-96.2,tropical depression,-1,25,28.769499999999997,1006,0.0,0.0
Harvey,2011,8,22,12,18.1,-97.2,tropical depression,-1,20,23.0156,1007,0.0,0.0
Ten,2011,8,25,0,12.3,-29.0,tropical depression,-1,30,34.523399999999995,1006,0.0,0.0
Ten,2011,8,25,6,12.7,-30.1,tropical depression,-1,30,34.523399999999995,1006,0.0,0.0
Ten,2011,8,25,12,13.1,-31.2,tropical depression,-1,30,34.523399999999995,1008,0.0,0.0
Ten,2011,8,25,18,13.5,-32.1,tropical depression,-1,30,34.523399999999995,1008,0.0,0.0
Ten,2011,8,26,0,13.9,-32.9,tropical depression,-1,30,34.523399999999995,1009,0.0,0.0
Ten,2011,8,26,6,14.4,-33.3,tropical depression,-1,30,34.523399999999995,1009,0.0,0.0
Ten,2011,8,26,12,14.8,-33.5,tropical depression,-1,30,34.523399999999995,1009,0.0,0.0
Ten,2011,8,26,18,15.3,-33.7,tropical depression,-1,30,34.523399999999995,1009,0.0,0.0
Katia,2011,8,29,6,9.5,-25.6,tropical depression,-1,25,28.769499999999997,1009,0.0,0.0
Katia,2011,8,29,12,9.9,-27.0,tropical depression,-1,30,34.523399999999995,1008,0.0,0.0
Katia,2011,8,29,18,10.6,-28.2,tropical depression,-1,30,34.523399999999995,1008,0.0,0.0
Katia,2011,8,30,0,11.0,-29.6,tropical storm,0,35,40.2773,1006,34.523399999999995,0.0
Katia,2011,8,30,6,11.5,-31.1,tropical storm,0,40,46.0312,1004,34.523399999999995,0.0
Katia,2011,8,30,12,12.0,-32.9,tropical storm,0,45,51.78509999999999,1001,92.0624,0.0
Katia,2011,8,30,18,12.6,-34.6,tropical storm,0,50,57.538999999999994,997,115.078,0.0
Katia,2011,8,31,0,13.1,-36.4,tropical storm,0,50,57.538999999999994,997,126.5858,0.0
Katia,2011,8,31,6,13.6,-38.2,tropical storm,0,55,63.292899999999996,994,138.09359999999998,0.0
Katia,2011,8,31,12,14.0,-40.0,tropical storm,0,55,63.292899999999996,994,161.1092,0.0
Katia,2011,8,31,18,14.4,-41.8,tropical storm,0,60,69.04679999999999,990,201.3865,0.0
Katia,2011,9,1,0,14.8,-43.5,hurricane,1,65,74.80069999999999,988,218.6482,23.0156
Katia,2011,9,1,6,15.1,-45.2,hurricane,1,65,74.80069999999999,988,230.156,23.0156
Katia,2011,9,1,12,15.3,-46.9,hurricane,1,65,74.80069999999999,988,253.1716,34.523399999999995
Katia,2011,9,1,18,15.7,-48.5,hurricane,1,65,74.80069999999999,988,264.6794,34.523399999999995
Katia,2011,9,2,0,16.2,-50.0,hurricane,1,65,74.80069999999999,988,276.1872,34.523399999999995
Katia,2011,9,2,6,16.8,-51.2,hurricane,1,65,74.80069999999999,988,276.1872,34.523399999999995
Katia,2011,9,2,12,17.4,-52.1,hurricane,1,65,74.80069999999999,987,276.1872,34.523399999999995
Katia,2011,9,2,18,18.0,-53.0,hurricane,1,65,74.80069999999999,987,276.1872,34.523399999999995
Katia,2011,9,3,0,18.4,-53.9,hurricane,1,65,74.80069999999999,987,276.1872,34.523399999999995
Katia,2011,9,3,6,18.8,-54.7,hurricane,1,65,74.80069999999999,987,276.1872,34.523399999999995
Katia,2011,9,3,12,19.4,-55.4,hurricane,1,65,74.80069999999999,986,276.1872,34.523399999999995
Katia,2011,9,3,18,19.9,-56.2,hurricane,1,65,74.80069999999999,982,276.1872,34.523399999999995
Katia,2011,9,4,0,20.4,-57.1,hurricane,1,70,80.5546,978,276.1872,34.523399999999995
Katia,2011,9,4,6,21.1,-57.9,hurricane,1,75,86.3085,969,276.1872,57.539
Katia,2011,9,4,12,21.7,-58.8,hurricane,2,85,97.8163,961,276.1872,69.04679999999999
Katia,2011,9,4,18,22.3,-59.7,hurricane,2,90,103.57019999999999,959,276.1872,80.5546
Katia,2011,9,5,0,23.0,-60.6,hurricane,2,90,103.57019999999999,957,287.695,80.5546
Katia,2011,9,5,6,23.6,-61.6,hurricane,2,95,109.32409999999999,954,287.695,92.0624
Katia,2011,9,5,12,24.2,-62.6,hurricane,3,100,115.07799999999999,950,310.7106,115.078
Katia,2011,9,5,18,24.8,-63.4,hurricane,3,110,126.58579999999999,946,322.2184,115.078
Katia,2011,9,6,0,25.6,-64.0,hurricane,4,120,138.09359999999998,942,333.72619999999995,115.078
Katia,2011,9,6,6,26.2,-64.8,hurricane,4,115,132.3397,946,333.72619999999995,115.078
Katia,2011,9,6,12,26.7,-65.6,hurricane,3,105,120.83189999999999,954,333.72619999999995,120.8319
Katia,2011,9,6,18,27.3,-66.2,hurricane,2,95,109.32409999999999,959,345.234,126.5858
Katia,2011,9,7,0,27.7,-66.9,hurricane,2,85,97.8163,964,345.234,126.5858
Katia,2011,9,7,6,28.2,-67.6,hurricane,2,85,97.8163,967,345.234,126.5858
Katia,2011,9,7,12,28.8,-68.4,hurricane,1,80,92.0624,969,356.7418,126.5858
Katia,2011,9,7,18,29.4,-69.3,hurricane,1,80,92.0624,969,379.7574,126.5858
Katia,2011,9,8,0,30.3,-69.9,hurricane,1,80,92.0624,968,402.773,138.09359999999998
Katia,2011,9,8,6,31.5,-70.1,hurricane,1,80,92.0624,967,414.2808,149.60139999999998
Katia,2011,9,8,12,32.8,-70.2,hurricane,1,80,92.0624,966,414.2808,149.60139999999998
Katia,2011,9,8,18,34.1,-70.0,hurricane,1,80,92.0624,965,437.2964,138.09359999999998
Katia,2011,9,9,0,35.6,-69.4,hurricane,1,80,92.0624,964,437.2964,126.5858
Katia,2011,9,9,6,37.1,-68.4,hurricane,1,75,86.3085,963,425.7886,120.8319
Katia,2011,9,9,12,38.5,-67.1,hurricane,1,75,86.3085,961,437.2964,120.8319
Katia,2011,9,9,18,39.8,-64.6,hurricane,1,75,86.3085,960,448.8042,126.5858
Katia,2011,9,10,0,41.0,-60.5,hurricane,1,75,86.3085,958,483.3276,126.5858
Katia,2011,9,10,6,42.2,-56.1,hurricane,1,75,86.3085,956,517.851,138.09359999999998
Al202011,2011,9,1,0,37.3,-63.9,tropical depression,-1,25,28.769499999999997,1011,0.0,0.0
Al202011,2011,9,1,6,37.4,-63.7,tropical depression,-1,30,34.523399999999995,1008,0.0,0.0
Al202011,2011,9,1,12,37.4,-63.7,tropical storm,0,40,46.0312,1004,69.04679999999999,0.0
Al202011,2011,9,1,18,37.4,-63.8,tropical storm,0,35,40.2773,1005,69.04679999999999,0.0
Al202011,2011,9,2,0,37.5,-63.8,tropical storm,0,35,40.2773,1005,69.04679999999999,0.0
Al202011,2011,9,2,6,37.8,-63.7,tropical storm,0,40,46.0312,1002,69.04679999999999,0.0
Al202011,2011,9,2,12,38.0,-62.8,tropical storm,0,40,46.0312,1002,69.04679999999999,0.0
Al202011,2011,9,2,18,39.0,-61.8,tropical storm,0,35,40.2773,1003,69.04679999999999,0.0
Lee,2011,9,2,0,26.6,-91.4,tropical depression,-1,30,34.523399999999995,1007,0.0,0.0
Lee,2011,9,2,6,26.9,-91.4,tropical depression,-1,30,34.523399999999995,1006,0.0,0.0
Lee,2011,9,2,12,27.2,-91.4,tropical storm,0,35,40.2773,1005,172.617,0.0
Lee,2011,9,2,18,27.5,-91.4,tropical storm,0,40,46.0312,1003,201.3865,0.0
Lee,2011,9,3,0,28.0,-91.5,tropical storm,0,40,46.0312,1001,304.9567,0.0
Lee,2011,9,3,6,28.5,-91.8,tropical storm,0,45,51.78509999999999,997,304.9567,0.0
Maria,2011,9,6,18,11.5,-35.9,tropical depression,-1,30,34.523399999999995,1008,0.0,0.0
Maria,2011,9,7,0,11.9,-37.5,tropical storm,0,35,40.2773,1007,69.04679999999999,0.0
Maria,2011,9,7,6,12.3,-39.1,tropical storm,0,40,46.0312,1006,69.04679999999999,0.0
Maria,2011,9,7,12,12.8,-41.0,tropical storm,0,45,51.78509999999999,1004,86.3085,0.0
Maria,2011,9,7,18,13.0,-43.0,tropical storm,0,45,51.78509999999999,1004,103.5702,0.0
Maria,2011,9,8,0,13.2,-45.2,tropical storm,0,45,51.78509999999999,1003,115.078,0.0
Maria,2011,9,8,6,13.2,-47.7,tropical storm,0,45,51.78509999999999,1002,172.617,0.0
Maria,2011,9,8,12,13.0,-50.1,tropical storm,0,40,46.0312,1004,172.617,0.0
Maria,2011,9,8,18,13.2,-52.1,tropical storm,0,40,46.0312,1004,155.3553,0.0
Maria,2011,9,9,0,13.5,-53.7,tropical storm,0,40,46.0312,1004,155.3553,0.0
Maria,2011,9,9,6,13.9,-55.2,tropical storm,0,40,46.0312,1003,155.3553,0.0
Maria,2011,9,10,12,16.9,-61.1,tropical storm,0,45,51.78509999999999,1005,172.617,0.0
Maria,2011,9,10,18,17.8,-62.0,tropical storm,0,45,51.78509999999999,1005,172.617,0.0
Maria,2011,9,11,0,18.3,-62.7,tropical storm,0,45,51.78509999999999,1005,207.1404,0.0
Maria,2011,9,11,6,18.7,-63.4,tropical storm,0,50,57.538999999999994,1004,207.1404,0.0
Maria,2011,9,11,12,19.1,-64.1,tropical storm,0,50,57.538999999999994,1004,207.1404,0.0
Maria,2011,9,11,18,19.6,-64.7,tropical storm,0,50,57.538999999999994,1005,218.6482,0.0
Maria,2011,9,12,0,20.0,-65.3,tropical storm,0,50,57.538999999999994,1005,218.6482,0.0
Maria,2011,9,12,6,20.4,-66.1,tropical storm,0,50,57.538999999999994,1005,218.6482,0.0
Maria,2011,9,12,12,20.6,-66.9,tropical storm,0,50,57.538999999999994,1006,207.1404,0.0
Maria,2011,9,12,18,20.8,-67.1,tropical storm,0,50,57.538999999999994,1006,276.1872,0.0
Maria,2011,9,13,0,21.0,-67.3,tropical storm,0,45,51.78509999999999,1006,276.1872,0.0
Maria,2011,9,13,6,21.3,-67.5,tropical storm,0,45,51.78509999999999,1006,207.1404,0.0
Maria,2011,9,13,12,21.7,-67.7,tropical storm,0,45,51.78509999999999,1006,207.1404,0.0
